batter,bowler,Runs,Balls,Outs,StrikeRate
S Dhawan,KA Pollard,22,14,0,157.14285714285714
S Dhawan,KAJ Roach,8,12,0,66.66666666666666
S Dhawan,KC Cariappa,18,13,0,138.46153846153845
S Dhawan,KH Pandya,32,30,0,106.66666666666667
S Dhawan,KJ Abbott,19,10,0,190.0
S Dhawan,KK Ahmed,32,32,1,100.0
S Dhawan,KK Cooper,3,4,0,75.0
S Dhawan,KM Asif,20,13,0,153.84615384615387
S Dhawan,KP Pietersen,13,10,0,130.0
S Dhawan,KR Sen,1,3,0,33.33333333333333
S Dhawan,KV Sharma,44,23,0,191.30434782608697
S Dhawan,KW Richardson,19,23,1,82.6086956521739
S Dhawan,Kartik Tyagi,18,7,1,257.14285714285717
S Dhawan,Kuldeep Yadav,34,39,2,87.17948717948718
S Dhawan,L Balaji,50,39,0,128.2051282051282
S Dhawan,L Ngidi,5,3,0,166.66666666666669
S Dhawan,LE Plunkett,13,10,0,130.0
S Dhawan,LH Ferguson,53,47,1,112.7659574468085
S Dhawan,Lalit Yadav,11,8,1,137.5
S Dhawan,M Ashwin,50,37,0,135.13513513513513
S Dhawan,M Jansen,1,4,0,25.0
S Dhawan,M Kartik,2,3,1,66.66666666666666
S Dhawan,M Markande,15,17,1,88.23529411764706
S Dhawan,M Morkel,79,61,2,129.5081967213115
S Dhawan,M Muralitharan,36,41,0,87.8048780487805
S Dhawan,M Ntini,2,3,0,66.66666666666666
S Dhawan,M Prasidh Krishna,65,45,1,144.44444444444443
S Dhawan,M Siddharth,20,11,0,181.8181818181818
S Dhawan,M Theekshana,18,15,0,120.0
S Dhawan,M Vijay,2,4,0,50.0
S Dhawan,MA Starc,20,14,0,142.85714285714286
S Dhawan,MG Johnson,22,26,3,84.61538461538461
S Dhawan,MJ McClenaghan,69,55,3,125.45454545454547
S Dhawan,MJ Santner,2,5,0,40.0
S Dhawan,MK Lomror,5,4,0,125.0
S Dhawan,MM Ali,18,20,0,90.0
S Dhawan,MM Patel,40,33,1,121.21212121212122
S Dhawan,MM Sharma,62,55,3,112.72727272727272
S Dhawan,MN Samuels,17,11,0,154.54545454545453
S Dhawan,MP Stoinis,11,8,1,137.5
S Dhawan,MP Yadav,13,8,0,162.5
S Dhawan,MR Marsh,24,17,0,141.1764705882353
S Dhawan,MS Gony,9,12,1,75.0
S Dhawan,Mayank Dagar,14,7,0,200.0
S Dhawan,Mohammad Nabi,16,15,1,106.66666666666667
S Dhawan,Mohammed Shami,113,77,1,146.75324675324674
S Dhawan,Mohammed Siraj,42,31,1,135.48387096774192
S Dhawan,Mohsin Khan,18,12,1,150.0
S Dhawan,Mujeeb Ur Rahman,7,5,0,140.0
S Dhawan,Mukesh Choudhary,26,18,0,144.44444444444443
S Dhawan,Mustafizur Rahman,7,5,0,140.0
S Dhawan,N Rana,14,16,1,87.5
S Dhawan,NLTC Perera,16,9,0,177.77777777777777
S Dhawan,NM Coulter-Nile,15,16,0,93.75
S Dhawan,Navdeep Saini,19,9,0,211.11111111111111
S Dhawan,Naveen-ul-Haq,6,7,0,85.71428571428571
S Dhawan,O Thomas,9,4,0,225.0
S Dhawan,P Amarnath,11,9,0,122.22222222222223
S Dhawan,P Awana,20,15,0,133.33333333333331
S Dhawan,P Kumar,78,71,4,109.85915492957747
S Dhawan,P Negi,26,17,0,152.94117647058823
S Dhawan,P Parameswaran,28,14,0,200.0
S Dhawan,PC Valthaty,9,14,1,64.28571428571429
S Dhawan,PJ Cummins,34,30,2,113.33333333333333
S Dhawan,PJ Sangwan,49,30,0,163.33333333333334
S Dhawan,PM Sarvesh Kumar,4,5,0,80.0
S Dhawan,PP Chawla,105,65,3,161.53846153846155
S Dhawan,PP Ojha,51,40,2,127.49999999999999
S Dhawan,PV Tambe,27,18,0,150.0
S Dhawan,PVD Chameera,1,7,0,14.285714285714285
S Dhawan,PWH de Silva,3,3,0,100.0
S Dhawan,Pankaj Singh,6,5,0,120.0
S Dhawan,Parvez Rasool,5,4,1,125.0
S Dhawan,R Ashwin,78,104,4,75.0
S Dhawan,R Bhatia,46,42,2,109.52380952380953
S Dhawan,R Dhawan,12,14,2,85.71428571428571
S Dhawan,R McLaren,21,10,0,210.0
S Dhawan,R Parag,2,2,0,100.0
S Dhawan,R Sharma,10,6,0,166.66666666666669
S Dhawan,R Tewatia,12,8,0,150.0
S Dhawan,R Vinay Kumar,24,14,0,171.42857142857142
S Dhawan,RA Jadeja,119,83,1,143.3734939759036
S Dhawan,RD Chahar,47,34,2,138.23529411764704
S Dhawan,RG More,5,2,0,250.0
S Dhawan,RG Sharma,5,10,0,50.0
S Dhawan,RJ Harris,47,34,0,138.23529411764704
S Dhawan,RN ten Doeschate,1,1,0,100.0
S Dhawan,RP Meredith,32,19,0,168.42105263157893
S Dhawan,RP Singh,48,38,2,126.3157894736842
S Dhawan,RR Powar,15,8,1,187.5
S Dhawan,RS Bopara,2,4,1,50.0
S Dhawan,Rashid Khan,53,58,4,91.37931034482759
S Dhawan,Rasikh Salam,6,9,0,66.66666666666666
S Dhawan,Ravi Bishnoi,48,32,1,150.0
S Dhawan,S Aravind,8,9,0,88.88888888888889
S Dhawan,S Dube,2,3,0,66.66666666666666
S Dhawan,S Gopal,41,24,2,170.83333333333331
S Dhawan,S Kaul,4,9,1,44.44444444444444
S Dhawan,S Kaushik,8,9,0,88.88888888888889
S Dhawan,S Nadeem,64,36,2,177.77777777777777
S Dhawan,S Randiv,5,9,0,55.55555555555556
S Dhawan,S Sandeep Warrier,13,8,0,162.5
S Dhawan,S Sreesanth,1,5,0,20.0
S Dhawan,S Tyagi,4,5,0,80.0
S Dhawan,SA Abbott,10,6,0,166.66666666666669
S Dhawan,SB Bangar,3,4,0,75.0
S Dhawan,SB Jakati,27,22,2,122.72727272727273
S Dhawan,SB Joshi,7,2,0,350.0
S Dhawan,SB Styris,19,13,0,146.15384615384613
S Dhawan,SE Bond,24,17,1,141.1764705882353
S Dhawan,SJ Srivastava,1,2,0,50.0
S Dhawan,SK Raina,29,31,2,93.54838709677419
S Dhawan,SK Trivedi,46,39,1,117.94871794871796
S Dhawan,SK Warne,7,5,0,140.0
S Dhawan,SL Malinga,85,69,4,123.18840579710144
S Dhawan,SM Curran,59,40,0,147.5
S Dhawan,SM Pollock,6,8,1,75.0
S Dhawan,SN Thakur,80,54,3,148.14814814814815
S Dhawan,SP Narine,105,91,2,115.38461538461537
S Dhawan,SR Watson,62,55,2,112.72727272727272
S Dhawan,SS Cottrell,0,1,0,0.0
S Dhawan,ST Jayasuriya,3,2,0,150.0
S Dhawan,STR Binny,11,9,1,122.22222222222223
S Dhawan,SW Tait,12,9,0,133.33333333333331
S Dhawan,Sandeep Sharma,94,68,2,138.23529411764704
S Dhawan,Shahbaz Ahmed,10,9,1,111.11111111111111
S Dhawan,Shahid Afridi,15,10,0,150.0
S Dhawan,Shakib Al Hasan,23,20,1,114.99999999999999
S Dhawan,Shivam Mavi,14,16,0,87.5
S Dhawan,Shivam Sharma,3,5,0,60.0
S Dhawan,Sohail Tanvir,2,3,0,66.66666666666666
S Dhawan,Suyash Sharma,6,9,0,66.66666666666666
S Dhawan,T Natarajan,53,35,0,151.42857142857142
S Dhawan,T Thushara,1,2,1,50.0
S Dhawan,TA Boult,86,80,1,107.5
S Dhawan,TG Southee,53,50,3,106.0
S Dhawan,TM Dilshan,1,1,0,100.0
S Dhawan,TM Head,3,3,0,100.0
S Dhawan,TS Mills,17,17,0,100.0
S Dhawan,TU Deshpande,4,3,1,133.33333333333331
S Dhawan,UT Yadav,103,91,2,113.18681318681318
S Dhawan,Umran Malik,26,14,0,185.71428571428572
S Dhawan,V Kohli,6,3,0,200.0
S Dhawan,V Shankar,15,7,0,214.28571428571428
S Dhawan,VG Arora,5,5,0,100.0
S Dhawan,VR Aaron,43,39,1,110.25641025641026
S Dhawan,VS Malik,30,23,0,130.43478260869566
S Dhawan,WD Parnell,40,27,0,148.14814814814815
S Dhawan,WPUJC Vaas,1,4,0,25.0
S Dhawan,Washington Sundar,37,47,0,78.72340425531915
S Dhawan,Y Venugopal Rao,15,12,0,125.0
S Dhawan,YA Abdulla,0,1,1,0.0
S Dhawan,YK Pathan,42,41,1,102.4390243902439
S Dhawan,YS Chahal,106,78,3,135.8974358974359
S Dhawan,Yash Dayal,4,11,0,36.36363636363637
S Dhawan,Yuvraj Singh,2,5,2,40.0
S Dhawan,Z Khan,49,50,4,98.0
S Dube,A Mishra,5,6,1,83.33333333333334
S Dube,A Nortje,19,17,0,111.76470588235294
S Dube,A Zampa,8,5,0,160.0
S Dube,AD Russell,4,5,1,80.0
S Dube,AJ Tye,2,4,0,50.0
S Dube,AK Markram,1,2,0,50.0
S Dube,AR Patel,19,11,0,172.72727272727272
S Dube,AS Joseph,32,31,1,103.2258064516129
S Dube,Akash Deep,28,11,0,254.54545454545453
S Dube,Akash Madhwal,9,6,0,150.0
S Dube,Arshad Khan,7,3,0,233.33333333333334
S Dube,Arshdeep Singh,22,17,2,129.41176470588235
S Dube,Avesh Khan,1,4,2,25.0
S Dube,B Kumar,3,5,1,60.0
S Dube,C Green,19,20,1,95.0
S Dube,C Sakariya,1,1,0,100.0
S Dube,CJ Jordan,4,8,1,50.0
S Dube,CR Woakes,1,2,0,50.0
S Dube,CV Varun,53,30,1,176.66666666666666
S Dube,D Wiese,14,5,0,280.0
S Dube,DJ Bravo,1,8,0,12.5
S Dube,DJ Hooda,11,5,0,220.00000000000003
S Dube,DR Sams,14,7,1,200.0
S Dube,G Coetzee,8,8,0,100.0
S Dube,GJ Maxwell,26,27,1,96.29629629629629
S Dube,HH Pandya,16,10,0,160.0
S Dube,HR Shokeen,18,19,0,94.73684210526315
S Dube,HV Patel,21,14,0,150.0
S Dube,Harpreet Brar,0,2,1,0.0
S Dube,I Sharma,2,2,0,100.0
S Dube,Imran Tahir,0,2,1,0.0
S Dube,J Little,1,2,0,50.0
S Dube,J Yadav,8,4,0,200.0
S Dube,JA Richardson,8,3,0,266.66666666666663
S Dube,JC Archer,2,4,0,50.0
S Dube,JD Unadkat,6,6,0,100.0
S Dube,JDS Neesham,9,7,1,128.57142857142858
S Dube,JJ Bumrah,19,26,2,73.07692307692307
S Dube,JL Pattinson,19,5,0,380.0
S Dube,JO Holder,22,14,1,157.14285714285714
S Dube,JR Hazlewood,28,16,0,175.0
S Dube,K Kartikeya,2,5,1,40.0
S Dube,K Khejroliya,8,3,1,266.66666666666663
S Dube,K Rabada,33,28,2,117.85714285714286
S Dube,K Yadav,2,4,1,50.0
S Dube,KA Jamieson,3,2,0,150.0
S Dube,KA Pollard,4,6,0,66.66666666666666
S Dube,KH Pandya,11,10,0,110.00000000000001
S Dube,KK Ahmed,14,7,1,200.0
S Dube,KM Asif,9,8,0,112.5
S Dube,KR Sen,3,3,0,100.0
S Dube,KV Sharma,5,5,0,100.0
S Dube,KW Richardson,14,8,1,175.0
S Dube,Kartik Tyagi,15,7,0,214.28571428571428
S Dube,Kuldeep Yadav,2,4,0,50.0
S Dube,LH Ferguson,9,13,0,69.23076923076923
S Dube,LS Livingstone,8,5,1,160.0
S Dube,Lalit Yadav,21,8,0,262.5
S Dube,M Ashwin,11,10,0,110.00000000000001
S Dube,M Markande,14,5,0,280.0
S Dube,MA Starc,5,3,0,166.66666666666669
S Dube,MA Wood,1,2,0,50.0
S Dube,MJ Henry,5,3,0,166.66666666666669
S Dube,MM Ali,16,10,0,160.0
S Dube,MM Sharma,30,25,1,120.0
S Dube,MP Stoinis,23,11,2,209.0909090909091
S Dube,MR Marsh,11,18,2,61.111111111111114
S Dube,Mohammad Nabi,0,3,1,0.0
S Dube,Mohammed Shami,16,13,1,123.07692307692308
S Dube,Mohammed Siraj,27,19,0,142.10526315789474
S Dube,Mohsin Khan,19,7,0,271.42857142857144
S Dube,Mukesh Kumar,1,2,1,50.0
S Dube,N Burger,1,1,0,100.0
S Dube,NM Coulter-Nile,7,9,0,77.77777777777779
S Dube,Noor Ahmad,3,5,1,60.0
S Dube,OF Smith,12,6,0,200.0
S Dube,PJ Cummins,19,17,1,111.76470588235294
S Dube,PP Chawla,6,4,0,150.0
S Dube,PVD Chameera,21,9,0,233.33333333333334
S Dube,PWH de Silva,27,14,0,192.85714285714286
S Dube,R Ashwin,42,26,2,161.53846153846155
S Dube,R Dhawan,7,5,1,140.0
S Dube,R Goyal,13,5,0,260.0
S Dube,R Sai Kishore,13,4,0,325.0
S Dube,R Shepherd,27,9,0,300.0
S Dube,RA Jadeja,12,9,1,133.33333333333331
S Dube,RD Chahar,16,14,1,114.28571428571428
S Dube,RP Meredith,18,12,1,150.0
S Dube,Rashid Khan,28,18,1,155.55555555555557
S Dube,Ravi Bishnoi,33,22,1,150.0
S Dube,S Gopal,1,1,0,100.0
S Dube,S Lamichhane,8,3,0,266.66666666666663
S Dube,S Nadeem,2,2,0,100.0
S Dube,SE Rutherford,2,2,0,100.0
S Dube,SH Johnson,14,8,0,175.0
S Dube,SK Raina,2,3,0,66.66666666666666
S Dube,SL Malinga,8,4,0,200.0
S Dube,SM Curran,22,15,0,146.66666666666666
S Dube,SN Thakur,54,39,0,138.46153846153845
S Dube,SP Narine,28,28,0,100.0
S Dube,Sandeep Sharma,10,10,1,100.0
S Dube,Shahbaz Ahmed,24,13,0,184.6153846153846
S Dube,Shivam Mavi,4,8,1,50.0
S Dube,Sikandar Raza,12,5,0,240.0
S Dube,Suyash Sharma,26,15,0,173.33333333333334
S Dube,T Natarajan,42,23,1,182.6086956521739
S Dube,T Stubbs,2,4,0,50.0
S Dube,TA Boult,11,6,0,183.33333333333331
S Dube,UT Yadav,5,2,0,250.0
S Dube,VG Arora,13,8,1,162.5
S Dube,Vijaykumar Vyshak,9,4,0,225.0
S Dube,WD Parnell,6,3,1,200.0
S Dube,Washington Sundar,6,8,0,75.0
S Dube,YS Chahal,20,16,0,125.0
S Dube,Yash Dayal,1,1,0,100.0
S Dube,Yash Thakur,32,16,0,200.0
S Gopal,A Mishra,6,7,1,85.71428571428571
S Gopal,A Nortje,1,1,0,100.0
S Gopal,AD Russell,5,3,0,166.66666666666669
S Gopal,AJ Tye,8,6,0,133.33333333333331
S Gopal,AR Patel,7,11,0,63.63636363636363
S Gopal,AS Rajpoot,13,7,0,185.71428571428572
S Gopal,B Kumar,9,10,1,90.0
S Gopal,CH Morris,1,1,0,100.0
S Gopal,CV Varun,6,10,0,60.0
S Gopal,DJ Bravo,0,3,1,0.0
S Gopal,DL Chahar,6,3,0,200.0
S Gopal,HH Pandya,6,3,0,200.0
S Gopal,HV Patel,8,7,1,114.28571428571428
S Gopal,Imran Tahir,4,5,1,80.0
S Gopal,JJ Bumrah,8,7,2,114.28571428571428
S Gopal,K Rabada,1,1,0,100.0
S Gopal,KK Ahmed,0,2,0,0.0
S Gopal,KL Nagarkoti,3,5,0,60.0
S Gopal,KMA Paul,3,4,0,75.0
S Gopal,KV Sharma,3,3,0,100.0
S Gopal,Kuldeep Yadav,0,2,0,0.0
S Gopal,M Ashwin,1,4,1,25.0
S Gopal,M Prasidh Krishna,0,1,1,0.0
S Gopal,MR Marsh,10,6,0,166.66666666666669
S Gopal,Mohammed Shami,0,1,1,0.0
S Gopal,N Rana,12,4,0,300.0
S Gopal,PJ Cummins,2,2,0,100.0
S Gopal,PP Chawla,1,1,0,100.0
S Gopal,R Bhatia,0,9,0,0.0
S Gopal,RA Jadeja,4,4,0,100.0
S Gopal,Rashid Khan,8,8,0,100.0
S Gopal,S Kaul,1,2,0,50.0
S Gopal,SN Thakur,14,5,0,280.0
S Gopal,SP Narine,14,10,1,140.0
S Gopal,SR Watson,0,2,0,0.0
S Gopal,Shivam Mavi,3,4,0,75.0
S Gopal,TK Curran,0,1,1,0.0
S Gopal,TU Deshpande,5,3,1,166.66666666666669
S Gopal,WD Parnell,7,5,0,140.0
S Kaul,AS Joseph,0,1,1,0.0
S Kaul,DJ Bravo,4,5,0,80.0
S Kaul,DS Kulkarni,1,1,0,100.0
S Kaul,JD Unadkat,0,2,0,0.0
S Kaul,JJ Bumrah,0,1,0,0.0
S Kaul,KK Cooper,1,1,0,100.0
S Kaul,M Markande,2,5,0,40.0
S Kaul,MM Sharma,3,4,0,75.0
S Kaul,Mustafizur Rahman,0,7,2,0.0
S Kaul,NM Coulter-Nile,0,2,0,0.0
S Kaul,Shivam Mavi,1,2,0,50.0
S Kaul,TA Boult,1,1,0,100.0
S Kaul,TG Southee,7,4,0,175.0
S Kaushik,Sachin Baby,0,1,1,0.0
S Ladda,KA Pollard,0,5,0,0.0
S Ladda,ST Jayasuriya,0,4,1,0.0
S Ladda,WPUJC Vaas,0,1,1,0.0
S Lamichhane,SM Curran,0,1,1,0.0
S Nadeem,A Nortje,2,2,0,100.0
S Nadeem,AB Dinda,4,3,1,133.33333333333331
S Nadeem,AD Mathews,2,2,0,100.0
S Nadeem,AR Patel,2,2,0,100.0
S Nadeem,Avesh Khan,1,2,0,50.0
S Nadeem,B Lee,1,2,0,50.0
S Nadeem,BCJ Cutting,0,2,1,0.0
S Nadeem,DJ Bravo,0,3,1,0.0
S Nadeem,DJG Sammy,0,2,1,0.0
S Nadeem,DW Steyn,0,1,1,0.0
S Nadeem,HV Patel,0,1,1,0.0
S Nadeem,Iqbal Abdulla,2,4,0,50.0
S Nadeem,JA Morkel,0,3,0,0.0
S Nadeem,JJ Bumrah,1,4,0,25.0
S Nadeem,K Rabada,0,1,0,0.0
S Nadeem,KA Pollard,0,1,1,0.0
S Nadeem,KV Sharma,4,1,0,400.0
S Nadeem,Karanveer Singh,1,1,0,100.0
S Nadeem,Kuldeep Yadav,3,4,0,75.0
S Nadeem,MA Starc,0,3,1,0.0
S Nadeem,MG Johnson,0,2,0,0.0
S Nadeem,MM Sharma,0,1,1,0.0
S Nadeem,NLTC Perera,0,1,0,0.0
S Nadeem,P Negi,1,6,2,16.666666666666664
S Nadeem,PP Ojha,1,2,1,50.0
S Nadeem,R Ashwin,3,8,0,37.5
S Nadeem,R Bhatia,1,2,0,50.0
S Nadeem,R Dhawan,0,3,0,0.0
S Nadeem,R Vinay Kumar,0,1,0,0.0
S Nadeem,RA Jadeja,2,4,1,50.0
S Nadeem,SL Malinga,1,1,0,100.0
S Nadeem,SN Thakur,1,1,0,100.0
S Nadeem,SP Narine,6,12,3,50.0
S Narwal,A Nehra,6,3,0,200.0
S Narwal,AB McDonald,7,4,0,175.0
S Narwal,M Morkel,3,7,0,42.857142857142854
S Narwal,P Kumar,0,1,1,0.0
S Narwal,PD Collingwood,0,1,1,0.0
S Narwal,S Ladda,5,5,0,100.0
S Narwal,T Thushara,2,2,1,100.0
S Narwal,UT Yadav,14,6,1,233.33333333333334
S Rana,A Nehra,2,3,0,66.66666666666666
S Rana,AR Patel,1,2,1,50.0
S Rana,B Kumar,1,1,0,100.0
S Rana,B Lee,1,2,0,50.0
S Rana,DJ Hussey,0,1,1,0.0
S Rana,DW Steyn,7,4,1,175.0
S Rana,IK Pathan,4,2,0,200.0
S Rana,Imran Tahir,2,1,0,200.0
S Rana,JH Kallis,10,4,0,250.0
S Rana,KW Richardson,3,4,0,75.0
S Rana,L Balaji,12,10,1,120.0
S Rana,MG Johnson,0,2,0,0.0
S Rana,MM Sharma,3,3,0,100.0
S Rana,Mohammed Shami,5,3,0,166.66666666666669
S Rana,R Bhatia,1,3,0,33.33333333333333
S Rana,R Shukla,6,5,0,120.0
S Rana,R Vinay Kumar,9,6,0,150.0
S Rana,RA Jadeja,1,1,0,100.0
S Rana,S Kaul,2,5,0,40.0
S Rana,SP Narine,1,1,0,100.0
S Rana,SR Watson,0,3,1,0.0
S Rana,Sandeep Sharma,9,6,0,150.0
S Rana,TG Southee,0,2,0,0.0
S Rana,UT Yadav,9,5,0,180.0
S Rana,YK Pathan,2,3,0,66.66666666666666
S Randiv,SL Malinga,2,4,1,50.0
S Sohal,A Nehra,2,10,1,20.0
S Sohal,A Singh,0,1,1,0.0
S Sohal,AB Agarkar,0,1,1,0.0
S Sohal,AB Dinda,26,18,0,144.44444444444443
S Sohal,B Kumar,3,4,0,75.0
S Sohal,B Lee,2,7,0,28.57142857142857
S Sohal,CH Gayle,9,5,0,180.0
S Sohal,DE Bollinger,11,4,0,275.0
S Sohal,DJ Bravo,13,5,0,260.0
S Sohal,DL Vettori,4,7,0,57.14285714285714
S Sohal,DS Kulkarni,18,11,1,163.63636363636365
S Sohal,Harbhajan Singh,6,8,0,75.0
S Sohal,I Sharma,2,4,0,50.0
S Sohal,IK Pathan,14,8,0,175.0
S Sohal,Iqbal Abdulla,10,5,1,200.0
S Sohal,JA Morkel,22,13,1,169.23076923076923
S Sohal,JJ van der Wath,4,7,0,57.14285714285714
S Sohal,JR Hopes,11,5,0,220.00000000000003
S Sohal,KA Pollard,0,3,1,0.0
S Sohal,L Balaji,14,8,0,175.0
S Sohal,M Morkel,16,9,0,177.77777777777777
S Sohal,MF Maharoof,1,2,0,50.0
S Sohal,MM Patel,11,9,1,122.22222222222223
S Sohal,MR Marsh,12,9,1,133.33333333333331
S Sohal,MS Gony,2,5,0,40.0
S Sohal,P Kumar,6,3,0,200.0
S Sohal,R Ashwin,9,9,0,100.0
S Sohal,R Ninan,9,5,1,180.0
S Sohal,R Sharma,10,6,1,166.66666666666669
S Sohal,RG Sharma,0,1,1,0.0
S Sohal,RJ Harris,20,19,1,105.26315789473684
S Sohal,RP Singh,14,17,2,82.35294117647058
S Sohal,S Aravind,15,11,0,136.36363636363635
S Sohal,S Nadeem,5,6,1,83.33333333333334
S Sohal,S Randiv,11,6,0,183.33333333333331
S Sohal,SB Jakati,5,3,1,166.66666666666669
S Sohal,SK Warne,0,1,0,0.0
S Sohal,SL Malinga,14,17,0,82.35294117647058
S Sohal,Shoaib Ahmed,7,3,0,233.33333333333334
S Sohal,T Thushara,1,5,1,20.0
S Sohal,TL Suman,10,5,0,200.0
S Sohal,WD Parnell,6,8,0,75.0
S Sohal,Y Nagar,4,3,0,133.33333333333331
S Sohal,Yuvraj Singh,3,6,0,50.0
S Sohal,Z Khan,6,9,0,66.66666666666666
S Sreesanth,A Mishra,0,1,0,0.0
S Sreesanth,A Singh,0,3,0,0.0
S Sreesanth,AC Thomas,1,2,0,50.0
S Sreesanth,DP Nannes,5,7,0,71.42857142857143
S Sreesanth,DS Kulkarni,0,1,1,0.0
S Sreesanth,Harbhajan Singh,0,5,0,0.0
S Sreesanth,JH Kallis,1,2,0,50.0
S Sreesanth,Jaskaran Singh,12,5,0,240.0
S Sreesanth,L Balaji,0,2,0,0.0
S Sreesanth,MF Maharoof,1,3,0,33.33333333333333
S Sreesanth,PJ Sangwan,9,5,0,180.0
S Sreesanth,R Sharma,0,4,0,0.0
S Sreesanth,R Vinay Kumar,0,2,1,0.0
S Sreesanth,RE van der Merwe,0,2,1,0.0
S Sreesanth,SK Trivedi,4,6,0,66.66666666666666
S Sreesanth,SL Malinga,1,6,0,16.666666666666664
S Sreesanth,SW Tait,0,1,0,0.0
S Sriram,AB Agarkar,6,3,0,200.0
S Sriram,AB Dinda,2,6,1,33.33333333333333
S Sriram,AD Mathews,8,6,0,133.33333333333331
S Sriram,BAW Mendis,5,9,0,55.55555555555556
S Sriram,I Sharma,6,7,0,85.71428571428571
S Sriram,PC Valthaty,4,5,0,80.0
S Sriram,PP Chawla,0,2,1,0.0
S Tyagi,A Symonds,2,2,0,100.0
S Tyagi,RP Singh,1,2,0,50.0
S Vidyut,A Nehra,12,6,0,200.0
S Vidyut,DW Steyn,0,3,1,0.0
S Vidyut,GD McGrath,14,13,1,107.6923076923077
S Vidyut,IK Pathan,5,5,1,100.0
S Vidyut,MM Patel,3,5,0,60.0
S Vidyut,Mohammad Asif,20,11,0,181.8181818181818
S Vidyut,PJ Sangwan,17,17,1,100.0
S Vidyut,S Sreesanth,9,8,1,112.5
S Vidyut,SM Pollock,4,5,1,80.0
S Vidyut,SR Watson,17,14,0,121.42857142857142
S Vidyut,Shoaib Malik,8,5,0,160.0
S Vidyut,Sohail Tanvir,1,4,1,25.0
S Vidyut,V Sehwag,13,5,0,260.0
S Vidyut,VY Mahesh,22,12,0,183.33333333333331
S Vidyut,YK Pathan,0,2,1,0.0
SA Abbott,A Nortje,1,2,0,50.0
SA Abbott,B Kumar,2,3,0,66.66666666666666
SA Abbott,KK Ahmed,6,2,1,300.0
SA Abbott,P Kumar,12,5,0,240.0
SA Abbott,SN Thakur,0,1,0,0.0
SA Abbott,Shakib Al Hasan,0,2,0,0.0
SA Abbott,TA Boult,0,1,1,0.0
SA Abbott,YK Pathan,1,2,0,50.0
SA Asnodkar,A Kumble,7,11,1,63.63636363636363
SA Asnodkar,A Nehra,6,11,1,54.54545454545454
SA Asnodkar,A Symonds,21,14,0,150.0
SA Asnodkar,AB Agarkar,27,13,0,207.6923076923077
SA Asnodkar,AB Dinda,11,10,1,110.00000000000001
SA Asnodkar,Abdur Razzak,1,1,0,100.0
SA Asnodkar,CK Langeveldt,4,5,0,80.0
SA Asnodkar,CRD Fernando,1,3,1,33.33333333333333
SA Asnodkar,DJ Bravo,6,9,0,66.66666666666666
SA Asnodkar,DJ Hussey,5,2,0,250.0
SA Asnodkar,DP Nannes,0,2,1,0.0
SA Asnodkar,DR Smith,8,7,0,114.28571428571428
SA Asnodkar,DS Kulkarni,9,7,0,128.57142857142858
SA Asnodkar,FH Edwards,0,2,1,0.0
SA Asnodkar,GD McGrath,7,4,0,175.0
SA Asnodkar,I Sharma,11,6,1,183.33333333333331
SA Asnodkar,IK Pathan,0,2,1,0.0
SA Asnodkar,JA Morkel,12,19,2,63.1578947368421
SA Asnodkar,JDP Oram,14,7,0,200.0
SA Asnodkar,JH Kallis,14,10,0,140.0
SA Asnodkar,L Balaji,7,7,0,100.0
SA Asnodkar,M Muralitharan,13,15,1,86.66666666666667
SA Asnodkar,M Ntini,19,17,0,111.76470588235294
SA Asnodkar,MF Maharoof,6,5,1,120.0
SA Asnodkar,MS Gony,56,33,0,169.6969696969697
SA Asnodkar,Mohammad Asif,16,8,0,200.0
SA Asnodkar,P Kumar,20,23,2,86.95652173913044
SA Asnodkar,PJ Sangwan,10,5,1,200.0
SA Asnodkar,PP Ojha,12,9,0,133.33333333333331
SA Asnodkar,RG Sharma,1,1,1,100.0
SA Asnodkar,RJ Harris,1,1,0,100.0
SA Asnodkar,RP Singh,8,8,0,100.0
SA Asnodkar,RR Powar,3,3,0,100.0
SA Asnodkar,RR Raje,4,7,1,57.14285714285714
SA Asnodkar,S Tyagi,9,7,0,128.57142857142858
SA Asnodkar,S Vidyut,0,1,1,0.0
SA Asnodkar,SB Jakati,1,3,0,33.33333333333333
SA Asnodkar,SC Ganguly,9,3,0,300.0
SA Asnodkar,SK Raina,6,3,0,200.0
SA Asnodkar,SM Pollock,21,15,0,140.0
SA Asnodkar,ST Jayasuriya,4,5,0,80.0
SA Asnodkar,Umar Gul,2,5,1,40.0
SA Asnodkar,V Kohli,8,7,0,114.28571428571428
SA Asnodkar,VY Mahesh,15,6,0,250.0
SA Asnodkar,WPUJC Vaas,0,5,0,0.0
SA Asnodkar,Z Khan,8,5,0,160.0
SA Yadav,A Badoni,0,1,1,0.0
SA Yadav,A Mishra,23,15,0,153.33333333333334
SA Yadav,A Nehra,4,3,1,133.33333333333331
SA Yadav,A Nortje,18,15,2,120.0
SA Yadav,AB Dinda,7,5,0,140.0
SA Yadav,AD Mathews,2,3,0,66.66666666666666
SA Yadav,AD Russell,50,28,4,178.57142857142858
SA Yadav,AJ Tye,6,7,1,85.71428571428571
SA Yadav,AK Markram,1,1,0,100.0
SA Yadav,AR Patel,53,61,2,86.88524590163934
SA Yadav,AS Joseph,40,16,0,250.0
SA Yadav,AS Rajpoot,79,37,0,213.51351351351352
